sample_id,tier,overlap_level,strategy,selected_method,decision_rule,mixed_segments_count,separated_segments_count,cleaned_segments_count,mixed_text_length,separated_text_length,cleaned_text_length,text_length_ratio,repetition_count,duplicate_removed_count,mixed_runtime_sec,separated_runtime_sec,cleaned_runtime_sec,runtime_ratio,cleaned_closer_to_mixed,notes
SyntheticOppositeOverlap_01,SyntheticOppositeOverlap,4,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",2,2,2,32,58,58,1.8125,0,0,0.804,0.907,0.907,1.128109,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_01,SyntheticOppositeOverlap,4,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,32,58,58,1.8125,0,0,0.804,0.907,0.907,1.128109,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_01,SyntheticOppositeOverlap,4,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,2,2,2,32,58,58,1.8125,0,0,0.804,0.907,0.907,1.128109,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Fixed baseline.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Fixed baseline.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Fixed baseline.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,oracle_best,oracle_best,oracle upper bound: choose the lowest-CER method per sample/case,1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Oracle upper bound only; not a deployable strategy.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_02,SyntheticOppositeOverlap,4,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,18,51,51,2.833333,0,0,0.488,0.843,0.843,1.727459,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Fixed baseline.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Fixed baseline.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Fixed baseline.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,oracle_best,oracle_best,oracle upper bound: choose the lowest-CER method per sample/case,1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Oracle upper bound only; not a deployable strategy.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_03,SyntheticOppositeOverlap,4,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,6,46,46,7.666667,0,0,0.286,0.753,0.753,2.632867,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Fixed baseline.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Fixed baseline.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Fixed baseline.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,oracle_best,oracle_best,oracle upper bound: choose the lowest-CER method per sample/case,3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Oracle upper bound only; not a deployable strategy.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_04,SyntheticOppositeOverlap,4,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,3,2,2,14,43,43,3.071429,0,0,0.497,0.646,0.646,1.299799,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Fixed baseline.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Fixed baseline.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Fixed baseline.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,oracle_best,oracle_best,oracle upper bound: choose the lowest-CER method per sample/case,1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Oracle upper bound only; not a deployable strategy.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_05,SyntheticOppositeOverlap,4,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,19,50,50,2.631579,0,0,0.481,0.798,0.798,1.659044,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
