sample_id,route,wav_path,backend,model_size,status,runtime_sec,text,error
controlled_route_sensitive_v2_0047,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk2.wav,faster-whisper,base,ok,0.8954,"[SPEAKER_1] 我這裡再稍微解釋一下
[SPEAKER_2] 意思是2点10点起",
controlled_route_sensitive_v2_0047,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk2.wav,faster-whisper,base,ok,0.8954,我這裡再稍微解釋一下意思是2点10点起,
controlled_route_sensitive_v2_0048,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0048_mixed.wav,faster-whisper,base,ok,0.3932,,
controlled_route_sensitive_v2_0048,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0048_spk1.wav,faster-whisper,base,ok,0.3908,,
controlled_route_sensitive_v2_0048,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0048_spk2.wav,faster-whisper,base,ok,0.4201,,
controlled_route_sensitive_v2_0048,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0048_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0048_spk2.wav,faster-whisper,base,ok,0.8109,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0048,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0048_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0048_spk2.wav,faster-whisper,base,ok,0.8109,,
controlled_route_sensitive_v2_0049,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0049_mixed.wav,faster-whisper,base,ok,0.5079,光絕到晚睡晚寫少夜,
controlled_route_sensitive_v2_0049,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0049_spk1.wav,faster-whisper,base,ok,0.5627,,
controlled_route_sensitive_v2_0049,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0049_spk2.wav,faster-whisper,base,ok,2.3782,鸡,
controlled_route_sensitive_v2_0049,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0049_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0049_spk2.wav,faster-whisper,base,ok,2.9409,"[SPEAKER_1] 
[SPEAKER_2] 鸡",
controlled_route_sensitive_v2_0049,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0049_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0049_spk2.wav,faster-whisper,base,ok,2.9409,鸡,
controlled_route_sensitive_v2_0050,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0050_mixed.wav,faster-whisper,base,ok,1.5384,"好,我們走進來玩遊戲",
controlled_route_sensitive_v2_0050,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0050_spk1.wav,faster-whisper,base,ok,1.4174,大臣早期也沒完,
controlled_route_sensitive_v2_0050,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0050_spk2.wav,faster-whisper,base,ok,0.4169,跟八點睡六點起,
controlled_route_sensitive_v2_0050,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0050_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0050_spk2.wav,faster-whisper,base,ok,1.8343,"[SPEAKER_1] 大臣早期也沒完
[SPEAKER_2] 跟八點睡六點起",
controlled_route_sensitive_v2_0050,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0050_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0050_spk2.wav,faster-whisper,base,ok,1.8343,大臣早期也沒完跟八點睡六點起,
controlled_route_sensitive_v2_0051,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0051_mixed.wav,faster-whisper,base,ok,0.6121,因为你可以早睡早起去因为有一个电视频的问题没有讨论的讨论,
controlled_route_sensitive_v2_0051,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0051_spk1.wav,faster-whisper,base,ok,0.4197,因為你可以早睡早期,
controlled_route_sensitive_v2_0051,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0051_spk2.wav,faster-whisper,base,ok,0.4779,因為有一個前提性的問題沒有討論,
controlled_route_sensitive_v2_0051,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0051_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0051_spk2.wav,faster-whisper,base,ok,0.8976,"[SPEAKER_1] 因為你可以早睡早期
[SPEAKER_2] 因為有一個前提性的問題沒有討論",
controlled_route_sensitive_v2_0051,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0051_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0051_spk2.wav,faster-whisper,base,ok,0.8976,因為你可以早睡早期因為有一個前提性的問題沒有討論,
controlled_route_sensitive_v2_0052,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_mixed.wav,faster-whisper,base,ok,0.4603,,
controlled_route_sensitive_v2_0052,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk1.wav,faster-whisper,base,ok,0.4346,,
controlled_route_sensitive_v2_0052,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk2.wav,faster-whisper,base,ok,0.3716,,
controlled_route_sensitive_v2_0052,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk2.wav,faster-whisper,base,ok,0.8062,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0052,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk2.wav,faster-whisper,base,ok,0.8062,,
controlled_route_sensitive_v2_0053,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0053_mixed.wav,faster-whisper,base,ok,1.047,怎么会连水,
controlled_route_sensitive_v2_0053,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0053_spk1.wav,faster-whisper,base,ok,1.0638,搖一碟水,
controlled_route_sensitive_v2_0053,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0053_spk2.wav,faster-whisper,base,ok,0.3782,,
controlled_route_sensitive_v2_0053,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0053_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0053_spk2.wav,faster-whisper,base,ok,1.442,"[SPEAKER_1] 搖一碟水
[SPEAKER_2] ",
controlled_route_sensitive_v2_0053,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0053_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0053_spk2.wav,faster-whisper,base,ok,1.442,搖一碟水,
controlled_route_sensitive_v2_0054,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0054_mixed.wav,faster-whisper,base,ok,0.4658,,
controlled_route_sensitive_v2_0054,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0054_spk1.wav,faster-whisper,base,ok,0.5277,哦不太一致我可以跟你解釋,
controlled_route_sensitive_v2_0054,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0054_spk2.wav,faster-whisper,base,ok,0.5482,"只在讲熬夜嘴的熬夜就是晚睡晚起,是吧",
controlled_route_sensitive_v2_0054,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0054_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0054_spk2.wav,faster-whisper,base,ok,1.0759,"[SPEAKER_1] 哦不太一致我可以跟你解釋
[SPEAKER_2] 只在讲熬夜嘴的熬夜就是晚睡晚起,是吧",
controlled_route_sensitive_v2_0054,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0054_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0054_spk2.wav,faster-whisper,base,ok,1.0759,哦不太一致我可以跟你解釋只在讲熬夜嘴的熬夜就是晚睡晚起是吧,
controlled_route_sensitive_v2_0055,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0055_mixed.wav,faster-whisper,base,ok,0.5487,你没有多两个小时但是你自己的是不是多了两个我给你提示,
controlled_route_sensitive_v2_0055,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0055_spk1.wav,faster-whisper,base,ok,0.5752,你没有多两个小时但是你自己的什么人多了两个吗我可以给你解释,
controlled_route_sensitive_v2_0055,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0055_spk2.wav,faster-whisper,base,ok,0.4915,那你个人的生活空间必定也就这么点这么点,
controlled_route_sensitive_v2_0055,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0055_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0055_spk2.wav,faster-whisper,base,ok,1.0667,"[SPEAKER_1] 你没有多两个小时但是你自己的什么人多了两个吗我可以给你解释
[SPEAKER_2] 那你个人的生活空间必定也就这么点这么点",
controlled_route_sensitive_v2_0055,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0055_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0055_spk2.wav,faster-whisper,base,ok,1.0667,你没有多两个小时但是你自己的什么人多了两个吗我可以给你解释那你个人的生活空间必定也就这么点这么点,
controlled_route_sensitive_v2_0056,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0056_mixed.wav,faster-whisper,base,ok,0.3867,,
controlled_route_sensitive_v2_0056,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0056_spk1.wav,faster-whisper,base,ok,0.3888,,
controlled_route_sensitive_v2_0056,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0056_spk2.wav,faster-whisper,base,ok,0.3854,,
controlled_route_sensitive_v2_0056,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0056_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0056_spk2.wav,faster-whisper,base,ok,0.7742,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0056,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0056_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0056_spk2.wav,faster-whisper,base,ok,0.7742,,
controlled_route_sensitive_v2_0057,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0057_mixed.wav,faster-whisper,base,ok,0.6584,哪怕这个自己是一个刷抖音的自己好 我先聊完稍微玩,
controlled_route_sensitive_v2_0057,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0057_spk1.wav,faster-whisper,base,ok,0.4701,,
controlled_route_sensitive_v2_0057,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0057_spk2.wav,faster-whisper,base,ok,0.4215,,
controlled_route_sensitive_v2_0057,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0057_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0057_spk2.wav,faster-whisper,base,ok,0.8916,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0057,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0057_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0057_spk2.wav,faster-whisper,base,ok,0.8916,,
controlled_route_sensitive_v2_0058,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0058_mixed.wav,faster-whisper,base,ok,0.4896,,
controlled_route_sensitive_v2_0058,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0058_spk1.wav,faster-whisper,base,ok,0.4611,我這裡再稍微解釋一下,
controlled_route_sensitive_v2_0058,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0058_spk2.wav,faster-whisper,base,ok,0.5365,你是怎麼多出額外的時間來過自己的生活的,
controlled_route_sensitive_v2_0058,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0058_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0058_spk2.wav,faster-whisper,base,ok,0.9976,"[SPEAKER_1] 我這裡再稍微解釋一下
[SPEAKER_2] 你是怎麼多出額外的時間來過自己的生活的",
controlled_route_sensitive_v2_0058,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0058_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0058_spk2.wav,faster-whisper,base,ok,0.9976,我這裡再稍微解釋一下你是怎麼多出額外的時間來過自己的生活的,
controlled_route_sensitive_v2_0059,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0059_mixed.wav,faster-whisper,base,ok,0.3929,我多了两个小时,
controlled_route_sensitive_v2_0059,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0059_spk1.wav,faster-whisper,base,ok,0.4482,,
controlled_route_sensitive_v2_0059,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0059_spk2.wav,faster-whisper,base,ok,0.4836,我多的两个小时小时,
controlled_route_sensitive_v2_0059,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0059_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0059_spk2.wav,faster-whisper,base,ok,0.9318,"[SPEAKER_1] 
[SPEAKER_2] 我多的两个小时小时",
controlled_route_sensitive_v2_0059,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0059_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0059_spk2.wav,faster-whisper,base,ok,0.9318,我多的两个小时小时,
controlled_route_sensitive_v2_0060,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0060_mixed.wav,faster-whisper,base,ok,0.4889,,
controlled_route_sensitive_v2_0060,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0060_spk1.wav,faster-whisper,base,ok,0.3573,,
controlled_route_sensitive_v2_0060,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0060_spk2.wav,faster-whisper,base,ok,0.4099,,
controlled_route_sensitive_v2_0060,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0060_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0060_spk2.wav,faster-whisper,base,ok,0.7672,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0060,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0060_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0060_spk2.wav,faster-whisper,base,ok,0.7672,,
