corpus,track_id,hallucinated,mode_s_label,lang_id_entropy,length_ratio,cr,content_similarity,kl_score,kl_flag_fixed,kl_flag_calibrated,cer,has_mixed_text,num_speakers
gold,con_003_pro_002_r0.0_sep2,0,Other,0.0,nan,0.928571,nan,5.099987,1,0,0.3,0,2
gold,con_003_pro_002_r0.05_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.05_sep2,0,Other,0.0,nan,0.878049,nan,5.000027,1,0,0.2,0,2
gold,con_003_pro_002_r0.1_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.1_sep2,0,Other,0.0,nan,0.878049,nan,5.000027,1,0,0.2,0,2
gold,con_003_pro_002_r0.15_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.15_sep2,1,Mode_S_candidate,0.0,nan,1.016949,nan,7.699139,1,1,1.7,0,2
gold,con_003_pro_002_r0.2_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.2_sep2,0,Other,0.0,nan,0.785714,nan,5.223756,1,0,0.3,0,2
gold,con_003_pro_002_r0.25_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.25_sep2,0,Other,0.0,nan,0.785714,nan,5.223756,1,0,0.3,0,2
gold,con_003_pro_002_r0.3_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.3_sep2,0,Other,0.0,nan,0.785714,nan,5.223756,1,0,0.3,0,2
gold,con_003_pro_002_r0.35_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.35_sep2,0,Other,0.0,nan,0.785714,nan,5.223756,1,0,0.3,0,2
gold,con_003_pro_002_r0.4_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.4_sep2,0,Other,0.0,nan,0.785714,nan,5.223756,1,0,0.3,0,2
gold,con_003_pro_002_r0.45_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.45_sep2,0,Other,0.0,nan,0.878049,nan,5.000027,1,0,0.2,0,2
gold,con_003_pro_002_r0.5_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.5_sep2,0,Other,0.0,nan,0.878049,nan,5.000027,1,0,0.2,0,2
gold,con_003_pro_002_r0.6_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.6_sep2,0,Other,0.0,nan,0.785714,nan,5.223756,1,0,0.3,0,2
gold,con_003_pro_002_r0.7_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.7_sep2,0,Other,0.0,nan,0.878049,nan,5.000027,1,0,0.2,0,2
gold,con_003_pro_002_r0.8_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.8_sep2,0,Other,0.0,nan,0.878049,nan,5.000027,1,0,0.2,0,2
gold,con_003_pro_002_r0.9_sep1,1,Mode_S_candidate,0.0,nan,0.710526,nan,9.126704,1,1,0.909091,0,2
gold,con_003_pro_002_r0.9_sep2,0,Other,0.391244,nan,0.880952,nan,5.000027,1,0,0.2,0,2
gold,con_004_pro_009_r0.0_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.0_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.05_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.05_sep2,0,Other,0.0,nan,0.813559,nan,4.98317,1,0,0.0625,0,2
gold,con_004_pro_009_r0.1_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.1_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.15_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.15_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.2_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.2_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.25_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.25_sep2,0,Other,0.0,nan,0.813559,nan,4.98317,1,0,0.0625,0,2
gold,con_004_pro_009_r0.3_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.3_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.35_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.35_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.4_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.4_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.45_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.45_sep2,0,Other,0.0,nan,0.813559,nan,4.98317,1,0,0.0625,0,2
gold,con_004_pro_009_r0.5_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.5_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.6_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.6_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.7_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.7_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.8_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.8_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_004_pro_009_r0.9_sep1,1,Mode_S_candidate,0.0,nan,0.666667,nan,9.934059,1,1,0.777778,0,2
gold,con_004_pro_009_r0.9_sep2,0,Other,0.0,nan,0.822581,nan,3.885783,1,0,0.375,0,2
gold,con_005_pro_001_r0.0_sep1,0,Other,0.0,nan,0.710526,nan,4.497691,1,0,0.444444,0,2
gold,con_005_pro_001_r0.0_sep2,0,Other,0.0,nan,0.85,nan,3.259656,0,0,0.176471,0,2
gold,con_005_pro_001_r0.05_sep1,0,Other,0.0,nan,0.710526,nan,4.497691,1,0,0.444444,0,2
gold,con_005_pro_001_r0.05_sep2,0,Other,0.0,nan,0.85,nan,3.259656,0,0,0.176471,0,2
gold,con_005_pro_001_r0.1_sep1,0,Other,0.0,nan,0.710526,nan,4.497691,1,0,0.444444,0,2
gold,con_005_pro_001_r0.1_sep2,0,Other,0.0,nan,0.85,nan,3.259656,0,0,0.176471,0,2
gold,con_005_pro_001_r0.15_sep1,0,Other,0.0,nan,0.710526,nan,4.396192,1,0,0.444444,0,2
gold,con_005_pro_001_r0.15_sep2,0,Other,0.309543,nan,0.852459,nan,3.426536,1,0,0.176471,0,2
gold,con_005_pro_001_r0.2_sep1,0,Other,0.0,nan,0.710526,nan,4.497691,1,0,0.444444,0,2
gold,con_005_pro_001_r0.2_sep2,0,Other,0.0,nan,0.822581,nan,3.407235,1,0,0.235294,0,2
gold,con_005_pro_001_r0.25_sep1,0,Other,0.0,nan,0.710526,nan,4.396192,1,0,0.444444,0,2
gold,con_005_pro_001_r0.25_sep2,0,Other,0.0,nan,0.85,nan,3.259656,0,0,0.176471,0,2
gold,con_005_pro_001_r0.3_sep1,0,Other,0.0,nan,0.710526,nan,4.497691,1,0,0.444444,0,2
gold,con_005_pro_001_r0.3_sep2,0,Other,0.0,nan,0.822581,nan,3.407235,1,0,0.235294,0,2
gold,con_005_pro_001_r0.35_sep1,0,Other,0.0,nan,0.710526,nan,4.497691,1,0,0.444444,0,2
gold,con_005_pro_001_r0.35_sep2,0,Other,0.0,nan,0.822581,nan,3.407235,1,0,0.235294,0,2
gold,con_005_pro_001_r0.4_sep1,0,Other,0.0,nan,0.710526,nan,4.396192,1,0,0.444444,0,2
gold,con_005_pro_001_r0.4_sep2,0,Other,0.309543,nan,0.852459,nan,3.777455,1,0,0.235294,0,2
gold,con_005_pro_001_r0.45_sep1,0,Other,0.0,nan,0.710526,nan,4.497691,1,0,0.444444,0,2
gold,con_005_pro_001_r0.45_sep2,0,Other,0.0,nan,0.822581,nan,3.407235,1,0,0.235294,0,2
gold,con_005_pro_001_r0.5_sep1,0,Other,0.0,nan,0.710526,nan,4.396192,1,0,0.444444,0,2
gold,con_005_pro_001_r0.5_sep2,0,Other,0.0,nan,0.822581,nan,3.407235,1,0,0.235294,0,2
gold,con_005_pro_001_r0.6_sep1,0,Other,0.0,nan,0.710526,nan,4.396192,1,0,0.444444,0,2
gold,con_005_pro_001_r0.6_sep2,0,Other,0.0,nan,0.822581,nan,3.407235,1,0,0.235294,0,2
gold,con_005_pro_001_r0.7_sep1,0,Other,0.0,nan,0.710526,nan,4.396192,1,0,0.444444,0,2
gold,con_005_pro_001_r0.7_sep2,0,Other,0.0,nan,0.822581,nan,3.407235,1,0,0.235294,0,2
gold,con_005_pro_001_r0.8_sep1,0,Other,0.0,nan,0.710526,nan,4.396192,1,0,0.444444,0,2
gold,con_005_pro_001_r0.8_sep2,0,Other,0.309543,nan,0.852459,nan,3.426536,1,0,0.176471,0,2
gold,con_005_pro_001_r0.9_sep1,0,Other,0.0,nan,0.710526,nan,4.396192,1,0,0.444444,0,2
gold,con_005_pro_001_r0.9_sep2,0,Other,0.0,nan,0.85,nan,3.781549,1,0,0.294118,0,2
gold,con_006_pro_008_r0.0_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.0_sep2,0,Other,0.0,nan,0.731707,nan,3.857091,1,0,0.0,0,2
gold,con_006_pro_008_r0.05_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.05_sep2,0,Other,0.0,nan,0.731707,nan,3.857091,1,0,0.0,0,2
gold,con_006_pro_008_r0.1_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.1_sep2,0,Other,0.0,nan,0.731707,nan,4.278671,1,0,0.3,0,2
gold,con_006_pro_008_r0.15_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.15_sep2,0,Other,0.0,nan,0.731707,nan,3.857091,1,0,0.0,0,2
gold,con_006_pro_008_r0.2_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.2_sep2,0,Other,0.0,nan,0.731707,nan,4.278671,1,0,0.3,0,2
gold,con_006_pro_008_r0.25_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.25_sep2,0,Other,0.0,nan,0.731707,nan,3.857091,1,0,0.0,0,2
gold,con_006_pro_008_r0.3_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.3_sep2,0,Other,0.0,nan,0.731707,nan,3.857091,1,0,0.0,0,2
gold,con_006_pro_008_r0.35_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.35_sep2,0,Other,0.0,nan,0.731707,nan,4.278671,1,0,0.3,0,2
gold,con_006_pro_008_r0.4_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.4_sep2,0,Other,0.0,nan,0.731707,nan,3.857091,1,0,0.0,0,2
gold,con_006_pro_008_r0.45_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.45_sep2,0,Other,0.0,nan,0.731707,nan,3.857091,1,0,0.0,0,2
gold,con_006_pro_008_r0.5_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.5_sep2,0,Other,0.0,nan,0.731707,nan,4.278671,1,0,0.3,0,2
gold,con_006_pro_008_r0.6_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.6_sep2,0,Other,0.0,nan,0.731707,nan,4.278671,1,0,0.3,0,2
gold,con_006_pro_008_r0.7_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.7_sep2,0,Other,0.0,nan,0.731707,nan,3.857091,1,0,0.0,0,2
gold,con_006_pro_008_r0.8_sep1,0,Other,0.0,nan,0.710526,nan,4.313889,1,0,0.444444,0,2
gold,con_006_pro_008_r0.8_sep2,0,Other,0.0,nan,0.731707,nan,4.416113,1,0,0.4,0,2
gold,con_006_pro_008_r0.9_sep1,0,Other,0.0,nan,0.710526,nan,5.704152,1,0,0.444444,0,2
gold,con_006_pro_008_r0.9_sep2,0,Other,0.0,nan,0.731707,nan,4.458666,1,0,0.1,0,2
gold,con_007_pro_015_r0.0_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.0_sep2,0,Other,0.0,nan,0.65625,nan,5.286619,1,0,0.428571,0,2
gold,con_007_pro_015_r0.05_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.05_sep2,0,Other,0.0,nan,0.65625,nan,5.286619,1,0,0.428571,0,2
gold,con_007_pro_015_r0.1_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.1_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.15_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.15_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.2_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.2_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.25_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.25_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.3_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.3_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.35_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.35_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.4_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.4_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.45_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.45_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.5_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.5_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.6_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.6_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.7_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.7_sep2,0,Other,0.0,nan,0.65625,nan,4.735641,1,0,0.285714,0,2
gold,con_007_pro_015_r0.8_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.8_sep2,1,Mode_S_candidate,0.0,nan,0.685714,nan,5.744503,1,0,0.571429,0,2
gold,con_007_pro_015_r0.9_sep1,0,Other,0.0,nan,0.710526,nan,4.172508,1,0,0.222222,0,2
gold,con_007_pro_015_r0.9_sep2,0,Other,0.0,nan,0.685714,nan,5.021195,1,0,0.428571,0,2
gold,con_008_pro_007_r0.0_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.615385,0,2
gold,con_008_pro_007_r0.0_sep2,0,Other,0.0,nan,0.731707,nan,3.733086,1,0,0.222222,0,2
gold,con_008_pro_007_r0.05_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.615385,0,2
gold,con_008_pro_007_r0.05_sep2,0,Other,0.0,nan,0.731707,nan,3.733086,1,0,0.222222,0,2
gold,con_008_pro_007_r0.1_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.615385,0,2
gold,con_008_pro_007_r0.1_sep2,0,Other,0.0,nan,0.731707,nan,3.733086,1,0,0.222222,0,2
gold,con_008_pro_007_r0.15_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.615385,0,2
gold,con_008_pro_007_r0.15_sep2,0,Other,0.0,nan,0.731707,nan,3.733086,1,0,0.222222,0,2
gold,con_008_pro_007_r0.2_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.615385,0,2
gold,con_008_pro_007_r0.2_sep2,0,Other,0.0,nan,0.731707,nan,4.129403,1,0,0.444444,0,2
gold,con_008_pro_007_r0.25_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.615385,0,2
gold,con_008_pro_007_r0.25_sep2,0,Other,0.0,nan,0.731707,nan,3.733086,1,0,0.222222,0,2
gold,con_008_pro_007_r0.3_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.692308,0,2
gold,con_008_pro_007_r0.3_sep2,0,Other,0.0,nan,0.731707,nan,4.129403,1,0,0.444444,0,2
gold,con_008_pro_007_r0.35_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.615385,0,2
gold,con_008_pro_007_r0.35_sep2,0,Other,0.0,nan,0.731707,nan,4.129403,1,0,0.444444,0,2
gold,con_008_pro_007_r0.4_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.692308,0,2
gold,con_008_pro_007_r0.4_sep2,0,Other,0.0,nan,0.731707,nan,4.129403,1,0,0.444444,0,2
gold,con_008_pro_007_r0.45_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.692308,0,2
gold,con_008_pro_007_r0.45_sep2,0,Other,0.0,nan,0.731707,nan,4.129403,1,0,0.444444,0,2
gold,con_008_pro_007_r0.5_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.692308,0,2
gold,con_008_pro_007_r0.5_sep2,0,Other,0.0,nan,0.731707,nan,3.733086,1,0,0.222222,0,2
gold,con_008_pro_007_r0.6_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.692308,0,2
gold,con_008_pro_007_r0.6_sep2,0,Other,0.0,nan,0.731707,nan,3.733086,1,0,0.222222,0,2
gold,con_008_pro_007_r0.7_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.692308,0,2
gold,con_008_pro_007_r0.7_sep2,0,Other,0.0,nan,0.731707,nan,4.129403,1,0,0.444444,0,2
gold,con_008_pro_007_r0.8_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.692308,0,2
gold,con_008_pro_007_r0.8_sep2,0,Other,0.0,nan,0.731707,nan,3.733086,1,0,0.222222,0,2
gold,con_008_pro_007_r0.9_sep1,1,Mode_S_candidate,0.0,nan,0.78,nan,8.024246,1,1,0.692308,0,2
gold,con_008_pro_007_r0.9_sep2,0,Other,0.0,nan,0.731707,nan,3.733086,1,0,0.222222,0,2
gold,con_009_pro_014_r0.0_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.0_sep2,1,Mode_S_candidate,0.0,nan,0.75,nan,7.986357,1,1,0.727273,0,2
gold,con_009_pro_014_r0.05_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.05_sep2,1,Mode_S_candidate,0.0,nan,0.75,nan,6.837484,1,1,0.545455,0,2
gold,con_009_pro_014_r0.1_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.1_sep2,0,Other,0.0,nan,0.710526,nan,6.133196,1,0,0.454545,0,2
gold,con_009_pro_014_r0.15_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.15_sep2,1,Mode_S_candidate,0.0,nan,0.75,nan,6.837484,1,1,0.545455,0,2
gold,con_009_pro_014_r0.2_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.2_sep2,0,Other,0.0,nan,0.710526,nan,6.133196,1,0,0.454545,0,2
gold,con_009_pro_014_r0.25_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.25_sep2,1,Mode_S_candidate,0.0,nan,0.769231,nan,6.689739,1,1,0.636364,0,2
gold,con_009_pro_014_r0.3_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.3_sep2,0,Other,0.0,nan,0.710526,nan,6.133196,1,0,0.454545,0,2
gold,con_009_pro_014_r0.35_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.35_sep2,1,Mode_S_candidate,0.0,nan,0.765957,nan,8.031396,1,1,0.909091,0,2
gold,con_009_pro_014_r0.4_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.4_sep2,0,Other,0.0,nan,0.710526,nan,6.133196,1,0,0.454545,0,2
gold,con_009_pro_014_r0.45_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.45_sep2,1,Mode_S_candidate,0.0,nan,0.765957,nan,8.012131,1,1,0.818182,0,2
gold,con_009_pro_014_r0.5_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.5_sep2,0,Other,0.0,nan,0.710526,nan,6.133196,1,0,0.454545,0,2
gold,con_009_pro_014_r0.6_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.6_sep2,0,Other,0.0,nan,0.75,nan,6.726373,1,1,0.181818,0,2
gold,con_009_pro_014_r0.7_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.7_sep2,0,Other,0.0,nan,0.75,nan,6.948596,1,1,0.363636,0,2
gold,con_009_pro_014_r0.8_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.8_sep2,0,Other,0.0,nan,0.765957,nan,6.878146,1,1,0.454545,0,2
gold,con_009_pro_014_r0.9_sep1,1,Mode_S_candidate,0.0,nan,0.631579,nan,10.934059,1,1,1.0,0,2
gold,con_009_pro_014_r0.9_sep2,1,Mode_S_candidate,0.0,nan,0.769231,nan,6.689739,1,1,0.636364,0,2
silver,SyntheticHeavyOverlap_01,0,Other,0.195909,1.185185,0.898148,0.689655,1.677967,0,0,0.0,1,2
silver,SyntheticHeavyOverlap_02,1,Other,0.0,0.962963,0.906977,0.590909,3.650656,1,0,0.961538,1,2
silver,SyntheticHeavyOverlap_03,0,Other,0.0,1.0,0.813559,0.466667,2.759967,0,0,0.2,1,2
silver,SyntheticHeavyOverlap_04,0,Other,0.0,1.125,0.830769,0.588235,2.515927,0,0,0.111111,1,2
silver,SyntheticHeavyOverlap_05,0,Other,0.0,2.777778,0.872093,0.208333,1.973698,0,0,0.04,1,2
silver,SyntheticLightOverlap_01,0,Other,0.195909,1.0,0.898148,0.965517,1.677967,0,0,0.0,1,2
silver,SyntheticLightOverlap_02,1,Other,0.0,0.666667,0.869565,0.555556,4.48236,1,0,0.923077,1,2
silver,SyntheticLightOverlap_03,0,Other,0.276195,0.952381,0.847222,0.842105,2.550447,0,0,0.0,1,2
silver,SyntheticLightOverlap_04,0,Other,0.0,0.947368,0.830769,1.0,2.515927,0,0,0.111111,1,2
silver,SyntheticLightOverlap_05,0,Other,0.0,1.041667,0.872093,0.916667,1.973698,0,0,0.04,1,2
silver,SyntheticMidOverlap_01,0,Other,0.195909,1.066667,0.898148,0.827586,1.677967,0,0,0.0,1,2
silver,SyntheticMidOverlap_02,1,Other,0.0,0.866667,0.906977,0.681818,3.650656,1,0,0.961538,1,2
silver,SyntheticMidOverlap_03,0,Other,0.0,0.761905,0.813559,1.0,2.759967,0,0,0.2,1,2
silver,SyntheticMidOverlap_04,0,Other,0.0,1.636364,0.830769,0.529412,2.515927,0,0,0.111111,1,2
silver,SyntheticMidOverlap_05,0,Other,0.0,1.0,0.872093,0.916667,1.973698,0,0,0.04,1,2
silver,SyntheticNoOverlap_01,0,Other,0.0,0.969697,0.897196,0.965517,1.677967,0,0,0.0,1,2
silver,SyntheticNoOverlap_02,1,Other,0.0,5.0,5.232558,0.47619,5.92815,1,0,5.307692,1,28
silver,SyntheticNoOverlap_03,0,Other,0.276195,1.25,0.847222,0.789474,2.582945,0,0,0.05,1,2
silver,SyntheticNoOverlap_04,0,Other,0.0,1.8,0.830769,0.529412,2.515927,0,0,0.111111,1,2
silver,SyntheticNoOverlap_05,0,Other,0.0,0.961538,0.872093,0.958333,1.973698,0,0,0.04,1,2
